tipo,url,orientador,avaliador1,avaliador2,avaliador3,avaliador4,avaliador5,avaliador6,orientador_filiação,row_idx,orientador_nome,orientador_país,avaliador2_filiação,avaliador1_nome,avaliador1_país,avaliador2_nome,avaliador2_país,avaliador2_keyword_1,avaliador2_keyword_2,orientador_keyword_1,orientador_keyword_2,orientador_keyword_3,orientador_keyword_4,avaliador1_filiação,avaliador4_filiação,avaliador5_filiação,avaliador3_nome,avaliador3_país,avaliador6_nome,avaliador6_país,avaliador5_nome,avaliador5_país,avaliador3_filiação,avaliador4_nome,avaliador4_país,avaliador6_filiação,avaliador2_keyword_3,avaliador2_keyword_4,avaliador1_keyword_1,avaliador1_keyword_2,avaliador1_keyword_3,avaliador1_keyword_4,avaliador1_keyword_5,avaliador2_keyword_5,avaliador3_keyword_1,avaliador3_keyword_2,avaliador3_keyword_3,avaliador4_keyword_1,avaliador4_keyword_2,avaliador4_keyword_3,avaliador4_keyword_4,avaliador4_keyword_5,ano,orientador_keyword_5,orientador_keyword_6,avaliador6_keyword_1,avaliador6_keyword_2,avaliador6_keyword_3,avaliador6_keyword_4,avaliador3_keyword_4,avaliador3_keyword_5,avaliador1_keyword_6,avaliador4_keyword_6,avaliador2_keyword_6,avaliador2_keyword_7,avaliador2_keyword_8,avaliador2_keyword_9,avaliador2_keyword_10,avaliador2_keyword_11,avaliador2_keyword_12,avaliador2_keyword_13,avaliador1_keyword_7,avaliador6_keyword_5,avaliador1_keyword_8,avaliador1_keyword_9,avaliador1_keyword_10,avaliador1_keyword_11,avaliador3_keyword_6,avaliador4_keyword_7,avaliador3_keyword_7,avaliador5_keyword_1,avaliador5_keyword_2,avaliador5_keyword_3,avaliador5_keyword_4,avaliador3_keyword_8,avaliador3_keyword_9,avaliador3_keyword_10,avaliador3_keyword_11,avaliador3_keyword_12,avaliador3_keyword_13,orientador_genero,avaliador1_genero,avaliador2_genero,avaliador3_genero,avaliador4_genero,avaliador5_genero,avaliador6_genero
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/987776?guid=1652566446874&returnUrl=%2fresultado%2flistar%3fguid%3d1652566446874%26quantidadePaginas%3d1%26codigoRegistro%3d987776%23987776&i=1,orcid.org/0000-0001-9772-263X,orcid.org/0000-0002-9460-8847,orcid.org/0000-0001-8522-2056,orcid.org/0000-0002-1756-4852,orcid.org/0000-0001-5426-7083,,,Universidade Estadual de Campinas,49,Ricardo Torres,Netherlands,Pontifícia Universidade Católica de Minas Gerais,"SANTIAGO, P. R. P.",Brazil,Silvio GUIMARAES,Brazil,,,multimedia retrieval,multimedia classification,machine learning,information visualization,Universidade de São Paulo,Universidade Estadual de Campinas,,André Santanchè,no info,,,,,Universidade Estadual de Campinas,Milton Shoiti Misuta,no info,,,,Biomechanics,Sports,Physical Education,Computer engineering,Kinematics of human movement,,,,,,,,,,2017,data science,,,,,,,,Motion Capture,,,,,,,,,,Machine Learning,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,Masculino,Masculino,não anotado,não anotado
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/990921?guid=1652566487403&returnUrl=%2fresultado%2flistar%3fguid%3d1652566487403%26quantidadePaginas%3d1%26codigoRegistro%3d990921%23990921&i=1,orcid.org/0000-0003-4869-5190,orcid.org/0000-0001-8824-3055,orcid.org/0000-0002-0375-1657,orcid.org/0000-0002-9539-6874,orcid.org/0000-0003-1140-4513,,,Universidade Estadual de Campinas,50,Guido Araujo,no info,Universidade Federal de Minas Gerais,Alexandro Baldassin,Brazil,Fernando Magno Quintão Pereira,Brazil,Compilers, Programming Languages,,,,,"Universidade Estadual Paulista, Instituto de Geociências e Ciências Exatas",no info,,Sandro Rigo,Brazil,,,,,Universidade Estadual de Campinas,Marcio M. Pereira,Brazil,,,,Computer architecture,Parallel Programming,Transactional Memory,Persistent Memory,,,Computer Architecture,Compilers,Code Optimization,,,,,,2017,,,,,,,High-Performance Computing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,Masculino,Masculino,não anotado,não anotado
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/989599?guid=1652566523625&returnUrl=%2fresultado%2flistar%3fguid%3d1652566523625%26quantidadePaginas%3d1%26codigoRegistro%3d989599%23989599&i=3,orcid.org/0000-0001-6030-2682,sem orcid,orcid.org/0000-0002-5259-2859,orcid.org/0000-0002-1067-6421,orcid.org/0000-0002-0472-4810,,,University of Campinas,51,Eduardo C. Xavier,Brazil,University of Sao Paulo,sem orcid,sem orcid,Cristina G. Fernandes,no info,approximation algorithms,,,,,,sem orcid,Universidade Estadual de Campinas,,Flávio K. Miyazawa,no info,,,,,no info,Rafael C. S. Schouery,no info,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,sem orcid,Feminino,Masculino,Masculino,não anotado,não anotado
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/990267?guid=1652566555354&returnUrl=%2fresultado%2flistar%3fguid%3d1652566555354%26quantidadePaginas%3d1%26codigoRegistro%3d990267%23990267&i=1,orcid.org/0000-0002-1756-4852,orcid.org/0000-0003-2283-1123,sem orcid,orcid.org/0000-0002-4329-6214,orcid.org/0000-0002-9545-2098,,,Universidade Estadual de Campinas,52,André Santanchè,no info,sem orcid,"Saraiva, A.M.",no info,sem orcid,sem orcid,,,,,,,Universidade de São Paulo,Universidade Estadual de Campinas (UNICAMP),,Flavio Santos,no info,,,,,Universidade Estadual de Campinas,Julio Cesar Dos Reis,no info,,,,planetary health,Biodiversity Informatics,Digital Agriculture,Climate change,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,sem orcid,Masculino,Masculino,não anotado,não anotado
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/991387?guid=1652566599126&returnUrl=%2fresultado%2flistar%3fguid%3d1652566599126%26quantidadePaginas%3d1%26codigoRegistro%3d991387%23991387&i=2,orcid.org/0000-0002-1180-2637,orcid.org/0000-0002-3087-9234,sem orcid,orcid.org/0000-0002-6023-5982,orcid.org/0000-0002-3372-3366,,,UNICAMP - University of Campinas,53,Edmundo Madeira,no info,sem orcid,Carlos Kamienski,Brazil,sem orcid,sem orcid,,,,,,,Universidade Federal do ABC,Universidade Estadual de Campinas,,Islene Calciolari Garcia,no info,,,,,University of Campinas,Leandro Villas,Brazil,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,sem orcid,Feminino,Masculino,não anotado,não anotado
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/1045278?guid=1652566637103&returnUrl=%2fresultado%2flistar%3fguid%3d1652566637103%26quantidadePaginas%3d1%26codigoRegistro%3d1045278%231045278&i=1,orcid.org/0000-0002-4830-5298,orcid.org/0000-0001-6503-8016,orcid.org/0000-0003-1929-9391,orcid.org/0000-0002-1756-4852,orcid.org/0000-0001-8309-6367,,,Universidade Estadual de Campinas,54,Maria Cecilia Calani Baranauskas,Brazil,no info,Lara Piccolo,United Kingdom,Leonardo Cunha de Miranda,Brazil,,,HCI,Socially Aware Design,Organizational Semiotics,Participatory Design,The Open University,Universidade Estadual de Campinas,,André Santanchè,no info,,,,,Universidade Estadual de Campinas,Ariadne Carvalho,no info,,,,Community engagement,Technology for social change,Socially-aware computing,Human-computer interaction,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feminino,Feminino,Masculino,Masculino,Feminino,não anotado,não anotado
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/991785?guid=1652566669444&returnUrl=%2fresultado%2flistar%3fguid%3d1652566669444%26quantidadePaginas%3d1%26codigoRegistro%3d991785%23991785&i=1,orcid.org/0000-0002-1756-4852,orcid.org/0000-0003-4177-1322,sem orcid,orcid.org/0000-0003-4832-9318,orcid.org/0000-0001-8309-6367,,,Universidade Estadual de Campinas,55,André Santanchè,no info,sem orcid,Debora Drucker,Brazil,sem orcid,sem orcid,,,,,,,Embrapa Agricultura Digital,Universidade Estadual de Campinas,,Ivan Luiz Marques Ricarte,Brazil,,,,,Universidade Estadual de Campinas,Ariadne Carvalho,no info,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Feminino,sem orcid,Masculino,Feminino,não anotado,não anotado
DOUTORADO,https://repositorio.unicamp.br/acervo/detalhe/993696?guid=1652566707899&returnUrl=%2fresultado%2flistar%3fguid%3d1652566707899%26quantidadePaginas%3d1%26codigoRegistro%3d993696%23993696&i=3,orcid.org/0000-0002-7002-875X,sem orcid,sem orcid,orcid.org/0000-0002-4531-1473,orcid.org/0000-0002-2457-0783,,,University of Campinas,56,Ricardo Dahab,Brazil,sem orcid,sem orcid,sem orcid,sem orcid,sem orcid,,,Cryptography, Graph Theory,,,sem orcid,Aarhus University,,Breno Bernard Nicolau de França,Brazil,,,,,Universidade Estadual de Campinas,Diego F. Aranha,Denmark,,,,,,,,,,Empirical Software Engineering,Continuous Software Engineering,Software Architecture,Cryptography, Computer Security,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,sem orcid,sem orcid,Masculino,Masculino,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/993994?guid=1652795086740&returnUrl=%2fresultado%2flistar%3fguid%3d1652795086740%26quantidadePaginas%3d1%26codigoRegistro%3d993994%23993994&i=1,orcid.org/0000-0003-0125-630X,orcid.org/0000-0003-0040-0752,orcid.org/0000-0001-9068-938X,,,,,University of Campinas,0,Helio Pedrini,Brazil,Universidade Estadual de Campinas,"Nunes, FLS",Brazil,Sandra Avila,no info,,,image and video processing; machine learning; computer vision,,,,no info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Feminino,Feminino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1082810?guid=1652795114393&returnUrl=%2fresultado%2flistar%3fguid%3d1652795114393%26quantidadePaginas%3d1%26codigoRegistro%3d1082810%231082810&i=1,orcid.org/0000-0002-4236-8212,sem orcid,orcid.org/0000-0003-0125-630X,,,,,Universidade Estadual de Campinas,1,Anderson Rocha,Brazil,University of Campinas,sem orcid,sem orcid,Helio Pedrini,Brazil,image and video processing; machine learning; computer vision,,Machine Intelligence; Digital Forensics; Reasoning for Complex Data,,,,sem orcid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,sem orcid,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/994025?guid=1652795220435&returnUrl=%2fresultado%2flistar%3fguid%3d1652795220435%26quantidadePaginas%3d1%26codigoRegistro%3d994025%23994025&i=1,orcid.org/0000-0002-8972-080X,orcid.org/0000-0002-5945-0845,orcid.org/0000-0002-3734-7679,,,,,State University of Campinas,2,Fábio Usberti,no info,Universidade Federal de Itajubá,Cid de Souza,Brazil,Pedro Hokama,no info,,,,,,,Universidade Estadual de Campinas,,,,,,,,,,,,,,,Integer Programming,Combinatorial Optimization,Algorithms (design and analysis),Operations Research,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/995664?guid=1652795255367&returnUrl=%2fresultado%2flistar%3fguid%3d1652795255367%26quantidadePaginas%3d1%26codigoRegistro%3d995664%23995664&i=1,orcid.org/0000-0002-4321-9075,orcid.org/0000-0001-5396-9868,orcid.org/0000-0001-9068-938X,,,,,Universidade Estadual de Campinas,3,Adín Ramírez Rivera,Norway,Universidade Estadual de Campinas,Eduardo Valle,Brazil,Sandra Avila,no info,,,,,,,Universidade Estadual de Campinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Feminino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/996066?guid=1652795302685&returnUrl=%2fresultado%2flistar%3fguid%3d1652795302685%26quantidadePaginas%3d1%26codigoRegistro%3d996066%23996066&i=5,orcid.org/0000-0003-0125-630X,orcid.org/0000-0003-2956-6326,orcid.org/0000-0002-1756-4852,,,,,University of Campinas,4,Helio Pedrini,Brazil,Universidade Estadual de Campinas,"Faria, Fabio A.",Brazil,André Santanchè,no info,,,image and video processing; machine learning; computer vision,,,,Universidade Federal de São Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1010150?guid=1652795376887&returnUrl=%2fresultado%2flistar%3fguid%3d1652795376887%26quantidadePaginas%3d1%26codigoRegistro%3d1010150%231010150&i=2,orcid.org/0000-0002-4830-5298,orcid.org/0000-0002-9545-2098,sem orcid,,,,,Universidade Estadual de Campinas,5,Maria Cecilia Calani Baranauskas,Brazil,sem orcid,Julio Cesar Dos Reis,no info,sem orcid,sem orcid,,,HCI,Socially Aware Design,Organizational Semiotics,Participatory Design,Universidade Estadual de Campinas (UNICAMP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feminino,Masculino,sem orcid,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1010167?guid=1652795408516&returnUrl=%2fresultado%2flistar%3fguid%3d1652795408516%26quantidadePaginas%3d1%26codigoRegistro%3d1010167%231010167&i=1,orcid.org/0000-0002-3372-3366,orcid.org/0000-0003-1495-5935,orcid.org/0000-0002-1953-9132,orcid.org/0000-0001-6305-9059,orcid.org/0000-0003-2483-6382,,,Universidade Estadual de Campinas,6,Leandro Villas,Brazil,Universidade Federal de Ouro Preto,Leonardo Castro Botega,Brazil,Daniel L. Guidoni,Brazil,,,,,,,University Centre Eurípides of Marília (UNIVEM),no info,,Luiz Fernando Bittencourt,no info,,,,,Universidade Estadual de Campinas,Roger Immich,no info,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,Masculino,Masculino,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1030899?guid=1652795478247&returnUrl=%2fresultado%2flistar%3fguid%3d1652795478247%26quantidadePaginas%3d1%26codigoRegistro%3d1030899%231030899&i=1,orcid.org/0000-0003-4290-6508,orcid.org/0000-0002-8972-080X,sem orcid,,,,,no info,7,Eliane Martins,no info,sem orcid,Fábio Usberti,no info,sem orcid,sem orcid,,,,,,,State University of Campinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feminino,Masculino,sem orcid,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1022054?guid=1652795527638&returnUrl=%2fresultado%2flistar%3fguid%3d1652795527638%26quantidadePaginas%3d1%26codigoRegistro%3d1022054%231022054&i=1,orcid.org/0000-0001-5201-1244,orcid.org/0000-0001-9068-938X,orcid.org/0000-0002-3875-2211,,,,,no info,8,Jacques Wainer,Brazil,no info,Sandra Avila,no info,Nádia Silva,no info,,,,,,,Universidade Estadual de Campinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Feminino,Feminino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1089950?guid=1652795593881&returnUrl=%2fresultado%2flistar%3fguid%3d1652795593881%26quantidadePaginas%3d1%26codigoRegistro%3d1089950%231089950&i=2,orcid.org/0000-0003-3333-6822,orcid.org/0000-0001-6822-931X,orcid.org/0000-0003-2608-4807,,,,,University of Campinas,9,Zanoni Dias,Brazil,Universidade Estadual de Campinas,Maria Emilia Walter,Brazil,Guilherme P. Telles,Brazil,,,,,,,University of Brasilia,,,,,,,,,,,,,,,bioinformatics, non-coding RNAs, genomics, transcriptomics, genome rearrangements,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Feminino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1014614?guid=1652795633149&returnUrl=%2fresultado%2flistar%3fguid%3d1652795633149%26quantidadePaginas%3d1%26codigoRegistro%3d1014614%231014614&i=2,orcid.org/0000-0002-5945-0845,orcid.org/0000-0002-9598-5732,orcid.org/0000-0002-8972-080X,,,,,Universidade Estadual de Campinas,10,Cid de Souza,Brazil,State University of Campinas,Luciana Buriol,no info,Fábio Usberti,no info,,,Integer Programming,Combinatorial Optimization,Algorithms (design and analysis),Operations Research,no info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Feminino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1022097?guid=1652795678209&returnUrl=%2fresultado%2flistar%3fguid%3d1652795678209%26quantidadePaginas%3d1%26codigoRegistro%3d1022097%231022097&i=1,orcid.org/0000-0001-6030-2682,orcid.org/0000-0002-5945-0845,orcid.org/0000-0001-8273-9439,,,,,University of Campinas,11,Eduardo C. Xavier,Brazil,Universidade Federal Fluminense,Cid de Souza,Brazil,Luidi Simonetti,no info,,,,,,,Universidade Estadual de Campinas,,,,,,,,,,,,,,,Integer Programming,Combinatorial Optimization,Algorithms (design and analysis),Operations Research,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1035934?guid=1652795719734&returnUrl=%2fresultado%2flistar%3fguid%3d1652795719734%26quantidadePaginas%3d1%26codigoRegistro%3d1035934%231035934&i=2,orcid.org/0000-0002-7002-875X,orcid.org/0000-0001-7461-7570,orcid.org/0000-0003-0125-630X,,,,,University of Campinas,12,Ricardo Dahab,Brazil,University of Campinas,Marjory Da Costa Abreu,no info,Helio Pedrini,Brazil,image and video processing; machine learning; computer vision,,Cryptography, Graph Theory,,,Universidade Federal do Rio Grande do Norte,,,,,,,,,,,,,,,ethical artificial intelligence,biometrics,privacy and GDPR,data-drive healthcare,Paulo Freire pedagogy applied to computing,,,,,,,,,,2018,,,,,,,,,digital law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Feminino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1045562?guid=1652795800392&returnUrl=%2fresultado%2flistar%3fguid%3d1652795800392%26quantidadePaginas%3d1%26codigoRegistro%3d1045562%231045562&i=2,orcid.org/0000-0003-4869-5190,orcid.org/0000-0003-2608-4807,sem orcid,,,,,Universidade Estadual de Campinas,13,Guido Araujo,no info,sem orcid,Guilherme P. Telles,Brazil,sem orcid,sem orcid,,,,,,,Universidade Estadual de Campinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,sem orcid,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1022093?guid=1652795830182&returnUrl=%2fresultado%2flistar%3fguid%3d1652795830182%26quantidadePaginas%3d1%26codigoRegistro%3d1022093%231022093&i=1,orcid.org/0000-0003-1908-4753,orcid.org/0000-0001-5122-5646,orcid.org/0000-0002-9545-2098,,,,,Universidade Estadual de Campinas Instituto de Computação,14,Claudia Medeiros,Brazil,Universidade Estadual de Campinas (UNICAMP),Benilton Carvalho,Brazil,Julio Cesar Dos Reis,no info,,,Scientific data management, Data interoperability, Open Science,,Universidade Estadual de Campinas,,,,,,,,,,,,,,,Applied Statistics,Biostatistics,Bioinformatics,Computational Biology,Next-Generation Sequencing,,,,,,,,,,2018,,,,,,,,,RNA-Seq,,,,,,,,,,DNA-Seq,,WES-Seq,Gene Expression,Genotyping,Association Studies,,,,,,,,,,,,,,Feminino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1021824?guid=1652795865464&returnUrl=%2fresultado%2flistar%3fguid%3d1652795865464%26quantidadePaginas%3d1%26codigoRegistro%3d1021824%231021824&i=1,orcid.org/0000-0002-5564-698X,orcid.org/0000-0002-8803-0401,sem orcid,,,,,University of Campinas,15,Lucas Wanner,no info,sem orcid,Rodolfo Azevedo,Brazil,sem orcid,sem orcid,,,,,,,UNICAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,sem orcid,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1064125?guid=1652795909070&returnUrl=%2fresultado%2flistar%3fguid%3d1652795909070%26quantidadePaginas%3d1%26codigoRegistro%3d1064125%231064125&i=2,orcid.org/0000-0003-4869-5190,orcid.org/0000-0002-9539-6874,orcid.org/0000-0002-0375-1657,,,,,Universidade Estadual de Campinas,16,Guido Araujo,no info,Universidade Federal de Minas Gerais,Sandro Rigo,Brazil,Fernando Magno Quintão Pereira,Brazil,Compilers, Programming Languages,,,,,Universidade Estadual de Campinas,,,,,,,,,,,,,,,Computer Architecture,Compilers,Code Optimization,High-Performance Computing,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1031433?guid=1652796030429&returnUrl=%2fresultado%2flistar%3fguid%3d1652796030429%26quantidadePaginas%3d1%26codigoRegistro%3d1031433%231031433&i=1,orcid.org/0000-0003-4237-4281,orcid.org/0000-0002-8340-4881,orcid.org/0000-0002-1067-6421,orcid.org/0000-0002-8639-3532,,,,University of Campinas,17,C. N. Campos,Brazil,no info,"Simone Dantas; Dantas, S.; S. Dantas",no info,Flávio K. Miyazawa,no info,,,,,,,no info,,,Sheila Almeida,Brazil,,,,,Federal University of Technology - Paraná,,,,,,Discrete Matematics,Computer Science,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feminino,Feminino,Masculino,Feminino,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1062516?guid=1652796087172&returnUrl=%2fresultado%2flistar%3fguid%3d1652796087172%26quantidadePaginas%3d1%26codigoRegistro%3d1062516%231062516&i=1,orcid.org/0000-0002-2457-0783,orcid.org/0000-0001-9241-2229,orcid.org/0000-0002-6731-1482,,,,,Aarhus University,18,Diego F. Aranha,Denmark,no info,Marco A. Amaral Henriques,no info,Julio Cesar Lopez Hernandez,Mexico,,,Cryptography, Computer Security,,,University of Campinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1022161?guid=1652796118204&returnUrl=%2fresultado%2flistar%3fguid%3d1652796118204%26quantidadePaginas%3d1%26codigoRegistro%3d1022161%231022161&i=1,orcid.org/0000-0002-2914-5380,orcid.org/0000-0002-6494-7514,sem orcid,,,,,Universidade Estadual de Campinas,19,Alexandre Falcao,Brazil,sem orcid,João Paulo Papa,no info,sem orcid,sem orcid,,,image processing, visualization, and analysis, (interactive) machine learning ,no info,,,,,,,,,,,,,,,machine learning, image processing, computervision, meta-heuristics,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,sem orcid,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1060482?guid=1652796163746&returnUrl=%2fresultado%2flistar%3fguid%3d1652796163746%26quantidadePaginas%3d1%26codigoRegistro%3d1060482%231060482&i=3,orcid.org/0000-0002-6731-1482,orcid.org/0000-0001-5227-7165,orcid.org/0000-0002-2457-0783,,,,,no info,20,Julio Cesar Lopez Hernandez,Mexico,Aarhus University,Marcos Simplicio,Brazil,Diego F. Aranha,Denmark,Cryptography, Computer Security,,,,,Universidade de São Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1052146?guid=1652796255297&returnUrl=%2fresultado%2flistar%3fguid%3d1652796255297%26quantidadePaginas%3d1%26codigoRegistro%3d1052146%231052146&i=1,orcid.org/0000-0002-8603-699X,orcid.org/0000-0002-8856-194X,orcid.org/0000-0003-3233-0314,,,,,University of Campinas,21,Juliana Freitag Borin,Brazil,Federal University of São Carlos,Ricardo Anido,Brazil,Joice Lee Otsuka,Brazil,educational game,accessibility,Internet of Things, Smart Cities, Computer network protocols,,University of Campinas,,,,,,,,,,,,,inclusive design,serious game,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feminino,Masculino,Feminino,não anotado,não anotado,não anotado,não anotado
MESTRADO,https://repositorio.unicamp.br/acervo/detalhe/1038215?guid=1652796372073&returnUrl=%2fresultado%2flistar%3fguid%3d1652796372073%26quantidadePaginas%3d1%26codigoRegistro%3d1038215%231038215&i=2,orcid.org/0000-0002-6540-8686,orcid.org/0000-0003-1766-5757,orcid.org/0000-0002-7603-9695,,,,,University of Campinas,22,Paulo de Geus,Brazil,Universidade Estadual de Campinas,Andre Gregio,no info,Leonardo Montecchi,Norway,,,Computer Security,,,,UFPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masculino,Masculino,Masculino,não anotado,não anotado,não anotado,não anotado
